match_id,team1,team2,score_team1,score_team2,wickets_team1,wickets_team2,team1_home_away,team2_home_away,winner,margin,margin_type,time_of_day,series,player_of_match,player_of_match_team,venue,toss,toss_decision,ball_remaining,ground_city,ground,ground_country,match_date
ODI # 1796,New Zealand,Australia,242,165,5,10,away,home,New Zealand,77,runs,Day and night,VB Series,Shane Bond,New Zealand,Adelaide Oval,New Zealand,bat first,,Adelaide,North Adelaide,Australia,26-01-2002
ODI # 1797,South Africa,New Zealand,253,160,5,10,away,away,South Africa,93,runs,Day and night,VB Series,Mark Boucher,South Africa,Adelaide Oval,South Africa,bat first,,Adelaide,North Adelaide,Australia,27-01-2002
ODI # 1798,England,India,218,219,7,2,away,home,India,8,wickets,Day,England tour of India,Virender Sehwag,India,"Green Park, Kanpur",England,bat first,56,Kanpur,Civil Lines,India,28-01-2002
ODI # 1799,New Zealand,Australia,245,248,8,8,away,home,Australia,2,wickets,Day and night,VB Series,Michael Bevan,Australia,Melbourne Cricket Ground,New Zealand,bat first,3,Melbourne,Jolimont,Australia,29-01-2002
ODI # 1800,England,India,271,269,5,8,away,home,England,2,runs,Day,England tour of India,Ashley Giles,England,"Feroz Shah Kotla, Delhi",India,field first,,Delhi,Delhi,India,31-01-2002
ODI # 1801,South Africa,New Zealand,270,203,5,8,away,away,South Africa,67,runs,Day and night,VB Series,Jonty Rhodes,South Africa,"Western Australia Cricket Association Ground, Perth",New Zealand,field first,,Perth,East Perth,Australia,01-02-2002
ODI # 1802,Australia,South Africa,283,250,7,5,home,away,Australia,33,runs,Day,VB Series,Jacques Kallis,South Africa,"Western Australia Cricket Association Ground, Perth",South Africa,field first,,Perth,East Perth,Australia,03-02-2002
ODI # 1803,England,India,255,250,10,10,away,home,England,5,runs,Day and night,England tour of India,Marcus Trescothick,England,"Wankhede Stadium, Mumbai",England,bat first,,Mumbai,Mumbai,India,03-02-2002
ODI # 1804,New Zealand,South Africa,190,191,10,2,away,away,South Africa,8,wickets,Day and night,VB Series,Makhaya Ntini,South Africa,Melbourne Cricket Ground,New Zealand,bat first,29,Melbourne,Jolimont,Australia,06-02-2002
ODI # 1805,New Zealand,South Africa,175,173,10,4,away,away,South Africa,6,wickets,Day and night,VB Series,Jonty Rhodes,South Africa,Sydney Cricket Ground,New Zealand,bat first,47,Sydney,Moore Park,Australia,08-02-2002
ODI # 1806,England,New Zealand,196,198,10,6,away,home,New Zealand,4,wickets,Day and night,England tour of New Zealand,Nathan Astle,New Zealand,"Jade Stadium, Christchurch",England,bat first,21,Christchurch,Christchurch,New Zealand,13-02-2002
ODI # 1807,West Indies,Pakistan,190,193,10,6,away,away,Pakistan,4,wickets,Day and night,Pakistan tour of United Arab Emirates,Abdul Razzaq,Pakistan,Sharjah Cricket Association Stadium,West Indies,bat first,23,Sharjah,Sharjah,United Arab Emirates,14-02-2002
ODI # 1808,Pakistan,West Indies,232,181,10,10,away,away,Pakistan,51,runs,Day and night,Pakistan tour of United Arab Emirates,Shoaib Malik,Pakistan,Sharjah Cricket Association Stadium,Pakistan,bat first,,Sharjah,Sharjah,United Arab Emirates,15-02-2002
ODI # 1809,New Zealand,England,244,89,8,10,home,away,New Zealand,155,runs,Day and night,England tour of New Zealand,Andre Adams,New Zealand,"WestpacTrust Stadium, Wellington",England,field first,,Wellington,Wellington,New Zealand,16-02-2002
ODI # 1810,West Indies,Pakistan,260,150,5,10,away,away,West Indies,110,runs,Day and night,Pakistan tour of United Arab Emirates,Carl Hooper,West Indies,Sharjah Cricket Association Stadium,West Indies,bat first,,Sharjah,Sharjah,United Arab Emirates,17-02-2002
ODI # 1811,England,New Zealand,244,201,5,10,away,home,England,43,runs,Day and night,England tour of New Zealand,Paul Collingwood,England,"McLean Park, Napier",New Zealand,field first,,Napier,Napier,New Zealand,20-02-2002
ODI # 1813,England,New Zealand,218,223,8,5,away,home,New Zealand,5,wickets,Day and night,England tour of New Zealand,Nathan Astle,New Zealand,"Carisbrook, Dunedin",England,bat first,7,Dunedin,Dunedin,New Zealand,26-02-2002
wickets,wickets,wickets,wickets,wickets,wickets,wickets,wickets,wickets,wickets,1,wickets,Day,Zimbabwe tour of India,Dougie Marillier,Zimbabwe,"Nahar Singh Stadium, Faridabad",India,bat first,2,Faridabad,Faridabad,India,07-03-2002
ODI # 1815,India,Zimbabwe,319,255,6,10,home,away,India,64,runs,Day and night,Zimbabwe tour of India,Sourav Ganguly,India,"Punjab Cricket Association Stadium, Mohali, Chandigarh",India,bat first,,Mohali,Mohali,India,10-03-2002
ODI # 1816,India,Zimbabwe,191,197,10,4,home,away,Zimbabwe,6,wickets,Day,Zimbabwe tour of India,Douglas Hondo,Zimbabwe,"Nehru Stadium, Kochi",India,bat first,34,Kochi,Kaloor,India,13-03-2002
ODI # 1817,Zimbabwe,India,240,244,8,5,away,home,India,5,wickets,Day and night,Zimbabwe tour of India,Yuvraj Singh,India,"Lal Bahadur Shastri Stadium, Hyderabad, Deccan",Zimbabwe,bat first,11,Hyderabad (Deccan),Hyderabad,India,16-03-2002
ODI # 1818,India,Zimbabwe,333,232,6,10,home,away,India,101,runs,Day,Zimbabwe tour of India,Dinesh Mongia,India,"Nehru Stadium, Guwahati",India,bat first,,Guwahati,Stadium Road,India,19-03-2002
ODI # 1819,Australia,South Africa,223,204,8,10,away,home,Australia,19,runs,Day,Australia tour of South Africa,Jason Gillespie,Australia,"New Wanderers Stadium, Johannesburg",Australia,bat first,,Johannesburg,Johannesburg,South Africa,22-03-2002
ODI # 1820,Australia,South Africa,226,181,8,10,away,home,Australia,45,runs,Day,Australia tour of South Africa,Jimmy Maher,Australia,"SuperSport Park, Centurion",South Africa,field first,,Centurion,Centurion,South Africa,24-03-2002
ODI # 1821,South Africa,Australia,259,259,7,9,home,away,Match tied,,,Day,Australia tour of South Africa,Jimmy Maher,Australia,"North West Cricket Stadium, Potchefstroom",South Africa,bat first,,Potchefstroom,Potchefstroom,South Africa,27-03-2002
ODI # 1822,Australia,South Africa,290,253,6,10,away,home,Australia,37,runs,Day,Australia tour of South Africa,Ricky Ponting,Australia,"Goodyear Park, Bloemfontein",Australia,bat first,,Bloemfontein,Bloemfontein,South Africa,30-03-2002
ODI # 1823,South Africa,Australia,267,271,6,2,home,away,Australia,8,wickets,Day and night,Australia tour of South Africa,Adam Gilchrist,Australia,"Kingsmead, Durban",Australia,field first,13,Durban,Durban,South Africa,03-04-2002
ODI # 1824,South Africa,Australia,326,330,3,7,home,away,Australia,3,wickets,Day,Australia tour of South Africa,Adam Gilchrist,Australia,"St George's Park, Port Elizabeth",South Africa,bat first,5,Port Elizabeth,Port Elizabeth,South Africa,06-04-2002
ODI # 1825,Sri Lanka,Pakistan,242,201,9,10,away,away,Sri Lanka,41,runs,Day and night,Sharjah Cup,Sanath Jayasuriya,Sri Lanka,Sharjah Cricket Association Stadium,Sri Lanka,bat first,,Sharjah,Sharjah,United Arab Emirates,08-04-2002
ODI # 1826,New Zealand,Sri Lanka,218,207,8,10,away,away,New Zealand,11,runs,Day and night,Sharjah Cup,Jacob Oram,New Zealand,Sharjah Cricket Association Stadium,New Zealand,bat first,,Sharjah,Sharjah,United Arab Emirates,09-04-2002
ODI # 1828,Pakistan,New Zealand,288,237,6,8,away,away,Pakistan,51,runs,Day and night,Sharjah Cup,Inzamam-ul-Haq,Pakistan,Sharjah Cricket Association Stadium,Pakistan,bat first,,Sharjah,Sharjah,United Arab Emirates,11-04-2002
ODI # 1829,Sri Lanka,Pakistan,239,230,6,5,away,away,Sri Lanka,9,runs,Day and night,Sharjah Cup,Marvan Atapattu,Sri Lanka,Sharjah Cricket Association Stadium,Sri Lanka,bat first,,Sharjah,Sharjah,United Arab Emirates,12-04-2002
ODI # 1830,Sri Lanka,New Zealand,243,197,9,9,away,away,Sri Lanka,46,runs,Day and night,Sharjah Cup,Marvan Atapattu,Sri Lanka,Sharjah Cricket Association Stadium,Sri Lanka,bat first,,Sharjah,Sharjah,United Arab Emirates,14-04-2002
ODI # 1831,New Zealand,Pakistan,213,217,9,2,away,away,Pakistan,8,wickets,Day and night,Sharjah Cup,Shahid Afridi,Pakistan,Sharjah Cricket Association Stadium,New Zealand,bat first,105,Sharjah,Sharjah,United Arab Emirates,15-04-2002
ODI # 1832,Pakistan,Sri Lanka,295,78,6,10,away,away,Pakistan,217,runs,Day and night,Sharjah Cup,Mohammad Yousuf,Pakistan,Sharjah Cricket Association Stadium,Pakistan,bat first,,Sharjah,Sharjah,United Arab Emirates,17-04-2002
ODI # 1833,Pakistan,New Zealand,275,122,6,10,home,away,Pakistan,153,runs,Day and night,New Zealand tour of Pakistan,Shoaib Akhtar,Pakistan,"National Stadium, Karachi",Pakistan,bat first,,Karachi,Karachi,Pakistan,21-04-2002
ODI # 1834,New Zealand,Pakistan,277,278,5,7,away,home,Pakistan,3,wickets,Day and night,New Zealand tour of Pakistan,Abdul Razzaq,Pakistan,Rawalpindi Cricket Stadium,New Zealand,bat first,17,Rawalpindi,Rawalpindi,Pakistan,24-04-2002
ODI # 1835,Pakistan,New Zealand,278,212,5,10,home,away,Pakistan,66,runs,Day and night,New Zealand tour of Pakistan,Shoaib Malik,Pakistan,"Gaddafi Stadium, Lahore",Pakistan,bat first,,Lahore,Lahore,Pakistan,27-04-2002
ODI # 1836,West Indies,India,186,187,10,3,home,away,India,7,wickets,Day,India tour of West Indies,Dinesh Mongia,India,"Kensington Oval, Bridgetown, Barbados",India,field first,31,Bridgetown,Bridgetown,West Indies,29-05-2002
ODI # 1837,India,West Indies,123,124,10,3,away,home,West Indies,7,wickets,Day,India tour of West Indies,Chris Gayle,West Indies,"Queen's Park Oval, Port of Spain, Trinidad",India,bat first,17,Port of Spain,Port of Spain,West Indies,01-06-2002
ODI # 1840,New Zealand,West Indies,248,250,7,4,away,home,West Indies,6,wickets,Day,New Zealand tour of West Indies,Shivnarine Chanderpaul,West Indies,"Beausejour Stadium, Gros Islet, St Lucia",West Indies,field first,5,Gros Islet,Gros Islet,West Indies,08-06-2002
ODI # 1841,New Zealand,West Indies,210,211,7,3,away,home,West Indies,7,wickets,Day,New Zealand tour of West Indies,Brian Lara,West Indies,"Beausejour Stadium, Gros Islet, St Lucia",New Zealand,bat first,60,Gros Islet,Gros Islet,West Indies,09-06-2002
ODI # 1842,Pakistan,Australia,176,177,8,3,away,home,Australia,7,wickets,Day and night,Pakistan tour of Australia,Adam Gilchrist,Australia,"Docklands Stadium, Melbourne",Australia,field first,103,Melbourne (Docklands),Docklands,Australia,12-06-2002
ODI # 1844,Australia,Pakistan,167,168,10,8,home,away,Pakistan,2,wickets,Day and night,Pakistan tour of Australia,Younis Khan,Pakistan,"Docklands Stadium, Melbourne",Australia,bat first,7,Melbourne (Docklands),Docklands,Australia,15-06-2002
ODI # 1845,New Zealand,West Indies,291,292,8,6,away,home,West Indies,4,wickets,Day,New Zealand tour of West Indies,Chris Gayle,West Indies,"Arnos Vale Ground, Kingstown, St Vincent",New Zealand,bat first,,Kingstown,Arnos Vale,West Indies,16-06-2002
ODI # 1846,Pakistan,Australia,256,165,7,10,away,home,Pakistan,91,runs,Day and night,Pakistan tour of Australia,Shoaib Akhtar,Pakistan,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Pakistan,bat first,,Brisbane,Woolloongabba,Australia,19-06-2002
ODI # 1847,England,Sri Lanka,293,249,6,9,home,away,England,44,runs,Day and night,NatWest Series,Andrew Flintoff,England,"Trent Bridge, Nottingham",England,bat first,,Nottingham,Nottingham,England,27-06-2002
ODI # 1848,England,India,271,272,7,4,home,away,India,6,wickets,Day,NatWest Series,Yuvraj Singh,India,"Lord's, London",England,bat first,7,Lord's,St John's Wood Road,England,29-06-2002
ODI # 1849,Sri Lanka,India,202,203,8,6,away,away,India,4,wickets,Day,NatWest Series,Ajit Agarkar,India,"Kennington Oval, London",Sri Lanka,bat first,28,The Oval,London,England,30-06-2002
ODI # 1850,Sri Lanka,England,240,241,7,7,away,home,England,3,wickets,Day,NatWest Series,Sanath Jayasuriya,Sri Lanka,"Headingley, Leeds",England,field first,4,Leeds,Leeds,England,02-07-2002
ODI # 1852,Sri Lanka,India,187,188,10,6,away,away,India,4,wickets,Day,NatWest Series,Rahul Dravid,India,"Edgbaston, Birmingham",India,field first,11,Birmingham,Birmingham,England,06-07-2002
ODI # 1853,Sri Lanka,England,229,206,10,10,away,home,Sri Lanka,23,runs,Day,NatWest Series,Kumar Sangakkara,Sri Lanka,"Old Trafford, Manchester",Sri Lanka,bat first,,Manchester,Stretford,England,07-07-2002
ODI # 1854,England,India,229,165,8,10,home,away,England,64,runs,Day,NatWest Series,Ronnie Irani,England,"Kennington Oval, London",India,field first,,The Oval,London,England,09-07-2002
ODI # 1855,India,Sri Lanka,304,241,10,10,away,away,India,63,runs,Day and night,NatWest Series,Sachin Tendulkar,India,"The Royal & Sun Alliance County Ground, Bristol",India,bat first,,Bristol,Bishopston,England,11-07-2002
ODI # 1856,England,India,325,326,5,8,home,away,India,2,wickets,Day,NatWest Series,Mohammad Kaif,India,"Lord's, London",England,bat first,3,Lord's,St John's Wood Road,England,13-07-2002
ODI # 1857,Bangladesh,Sri Lanka,226,228,8,5,away,home,Sri Lanka,5,wickets,Day,Bangladesh tour of Sri Lanka,Marvan Atapattu,Sri Lanka,"Sinhalese Sports Club Ground, Colombo",Bangladesh,bat first,32,Colombo (SSC),Colombo,Sri Lanka,04-08-2002
ODI # 1858,Bangladesh,Sri Lanka,76,77,10,2,away,home,Sri Lanka,8,wickets,Day,Bangladesh tour of Sri Lanka,Dilhara Fernando,Sri Lanka,"Sinhalese Sports Club Ground, Colombo",Bangladesh,bat first,206,Colombo (SSC),Colombo,Sri Lanka,05-08-2002
ODI # 1859,Sri Lanka,Bangladesh,258,200,6,10,home,away,Sri Lanka,58,runs,Day,Bangladesh tour of Sri Lanka,Russel Arnold,Sri Lanka,"R Premadasa Stadium, Colombo",Bangladesh,field first,,Colombo (RPS),Khettarama,Sri Lanka,07-08-2002
ODI # 1860,South Africa,Pakistan,283,229,9,10,away,away,South Africa,54,runs,Day,Morocco Cup,Herschelle Gibbs,South Africa,"National Cricket Stadium, Tangier",South Africa,bat first,,Tangier,Tangier,Morocco,12-08-2002
ODI # 1861,Pakistan,Sri Lanka,279,251,5,8,away,away,Pakistan,28,runs,Day,Morocco Cup,Younis Khan,Pakistan,"National Cricket Stadium, Tangier",Sri Lanka,field first,,Tangier,Tangier,Morocco,14-08-2002
ODI # 1862,Sri Lanka,South Africa,267,174,7,10,away,away,Sri Lanka,93,runs,Day,Morocco Cup,Aravinda de Silva,Sri Lanka,"National Cricket Stadium, Tangier",Sri Lanka,bat first,,Tangier,Tangier,Morocco,15-08-2002
ODI # 1863,Sri Lanka,Pakistan,242,203,10,10,away,away,Sri Lanka,39,runs,Day,Morocco Cup,Sanath Jayasuriya,Sri Lanka,"National Cricket Stadium, Tangier",Sri Lanka,bat first,,Tangier,Tangier,Morocco,17-08-2002
ODI # 1864,South Africa,Pakistan,196,188,8,10,away,away,South Africa,8,runs,Day,Morocco Cup,Allan Donald,South Africa,"National Cricket Stadium, Tangier",South Africa,bat first,,Tangier,Tangier,Morocco,18-08-2002
ODI # 1865,South Africa,Sri Lanka,220,221,6,4,away,away,Sri Lanka,6,wickets,Day,Morocco Cup,Aravinda de Silva,Sri Lanka,"National Cricket Stadium, Tangier",South Africa,bat first,47,Tangier,Tangier,Morocco,19-08-2002
ODI # 1866,Sri Lanka,South Africa,235,208,7,10,away,away,Sri Lanka,27,runs,Day,Morocco Cup,Sanath Jayasuriya,Sri Lanka,"National Cricket Stadium, Tangier",Sri Lanka,bat first,,Tangier,Tangier,Morocco,21-08-2002
ODI # 1867,Kenya,Pakistan,133,134,10,6,home,away,Pakistan,4,wickets,Day,PSO Tri-Nation Tournament,Abdul Razzaq,Pakistan,"Gymkhana Club Ground, Nairobi",Pakistan,field first,99,Nairobi (Gym),Nairobi,Kenya,29-08-2002
ODI # 1868,Australia,Pakistan,332,108,5,10,away,away,Australia,224,runs,Day,PSO Tri-Nation Tournament,Matthew Hayden,Australia,"Gymkhana Club Ground, Nairobi",Pakistan,field first,,Nairobi (Gym),Nairobi,Kenya,30-08-2002
ODI # 1869,Kenya,Pakistan,179,181,10,3,home,away,Pakistan,7,wickets,Day,PSO Tri-Nation Tournament,Younis Khan,Pakistan,"Gymkhana Club Ground, Nairobi",Kenya,bat first,68,Nairobi (Gym),Nairobi,Kenya,01-09-2002
ODI # 1870,Kenya,Australia,84,85,10,2,home,away,Australia,8,wickets,Day,PSO Tri-Nation Tournament,Glenn McGrath,Australia,"Gymkhana Club Ground, Nairobi",Australia,field first,198,Nairobi (Gym),Nairobi,Kenya,02-09-2002
ODI # 1871,Pakistan,Australia,117,121,10,1,away,away,Australia,9,wickets,Day,PSO Tri-Nation Tournament,Brett Lee,Australia,"Gymkhana Club Ground, Nairobi",Pakistan,bat first,185,Nairobi (Gym),Nairobi,Kenya,04-09-2002
ODI # 1872,Kenya,Australia,204,205,9,5,home,away,Australia,5,wickets,Day,PSO Tri-Nation Tournament,Maurice Odumbe,Kenya,"Gymkhana Club Ground, Nairobi",Kenya,bat first,5,Nairobi (Gym),Nairobi,Kenya,05-09-2002
ODI # 1874,Pakistan,Sri Lanka,200,201,10,2,away,home,Sri Lanka,8,wickets,Day and night,ICC Champions Trophy,Sanath Jayasuriya,Sri Lanka,"R Premadasa Stadium, Colombo",Pakistan,bat first,83,Colombo (RPS),Khettarama,Sri Lanka,12-09-2002
ODI # 1875,West Indies,South Africa,238,242,8,8,away,away,South Africa,2,wickets,Day,ICC Champions Trophy,Jonty Rhodes,South Africa,"Sinhalese Sports Club Ground, Colombo",South Africa,field first,,Colombo (SSC),Colombo,Sri Lanka,13-09-2002
ODI # 1876,India,Zimbabwe,288,274,6,8,away,away,India,14,runs,Day and night,ICC Champions Trophy,Mohammad Kaif,India,"R Premadasa Stadium, Colombo",India,bat first,,Colombo (RPS),Khettarama,Sri Lanka,14-09-2002
ODI # 1877,Australia,New Zealand,296,132,7,10,away,away,Australia,164,runs,Day,ICC Champions Trophy,Glenn McGrath,Australia,"Sinhalese Sports Club Ground, Colombo",Australia,bat first,,Colombo (SSC),Colombo,Sri Lanka,15-09-2002
ODI # 1878,Sri Lanka,Netherlands,292,86,6,10,home,away,Sri Lanka,206,runs,Day and night,ICC Champions Trophy,Marvan Atapattu,Sri Lanka,"R Premadasa Stadium, Colombo",Sri Lanka,bat first,,Colombo (RPS),Khettarama,Sri Lanka,16-09-2002
ODI # 1879,West Indies,Kenya,261,232,6,10,away,away,West Indies,29,runs,Day,ICC Champions Trophy,Brian Lara,West Indies,"Sinhalese Sports Club Ground, Colombo",West Indies,bat first,,Colombo (SSC),Colombo,Sri Lanka,17-09-2002
ODI # 1880,England,Zimbabwe,298,190,8,9,away,away,England,108,runs,Day and night,ICC Champions Trophy,Marcus Trescothick,England,"R Premadasa Stadium, Colombo",England,bat first,,Colombo (RPS),Khettarama,Sri Lanka,18-09-2002
ODI # 1881,Bangladesh,Australia,129,133,10,1,away,away,Australia,9,wickets,Day,ICC Champions Trophy,Jason Gillespie,Australia,"Sinhalese Sports Club Ground, Colombo",Bangladesh,bat first,176,Colombo (SSC),Colombo,Sri Lanka,19-09-2002
ODI # 1882,South Africa,Kenya,316,140,5,10,away,away,South Africa,176,runs,Day and night,ICC Champions Trophy,Herschelle Gibbs,South Africa,"R Premadasa Stadium, Colombo",South Africa,bat first,,Colombo (RPS),Khettarama,Sri Lanka,20-09-2002
ODI # 1883,Netherlands,Pakistan,136,142,10,1,away,away,Pakistan,9,wickets,Day,ICC Champions Trophy,Shahid Afridi,Pakistan,"Sinhalese Sports Club Ground, Colombo",Netherlands,bat first,202,Colombo (SSC),Colombo,Sri Lanka,21-09-2002
ODI # 1884,England,India,269,271,7,2,away,away,India,8,wickets,Day and night,ICC Champions Trophy,Virender Sehwag,India,"R Premadasa Stadium, Colombo",England,bat first,63,Colombo (RPS),Khettarama,Sri Lanka,22-09-2002
ODI # 1885,New Zealand,Bangladesh,244,77,9,10,away,away,New Zealand,167,runs,Day,ICC Champions Trophy,Shane Bond,New Zealand,"Sinhalese Sports Club Ground, Colombo",Bangladesh,field first,,Colombo (SSC),Colombo,Sri Lanka,23-09-2002
ODI # 1886,India,South Africa,261,251,9,6,away,away,India,10,runs,Day and night,ICC Champions Trophy,Virender Sehwag,India,"R Premadasa Stadium, Colombo",India,bat first,,Colombo (RPS),Khettarama,Sri Lanka,25-09-2002
ODI # 1887,Australia,Sri Lanka,162,163,10,3,away,home,Sri Lanka,7,wickets,Day and night,ICC Champions Trophy,Aravinda de Silva,Sri Lanka,"R Premadasa Stadium, Colombo",Australia,bat first,60,Colombo (RPS),Khettarama,Sri Lanka,27-09-2002
ODI # 1890,South Africa,Bangladesh,301,133,8,10,home,away,South Africa,168,runs,Day and night,Bangladesh tour of South Africa,Herschelle Gibbs,South Africa,"North West Cricket Stadium, Potchefstroom",South Africa,bat first,,Potchefstroom,Potchefstroom,South Africa,03-10-2002
ODI # 1891,Bangladesh,South Africa,154,155,9,0,away,home,South Africa,10,wickets,Day,Bangladesh tour of South Africa,Herschelle Gibbs,South Africa,"Willowmoore Park, Benoni",South Africa,field first,178,Benoni,Benoni,South Africa,06-10-2002
ODI # 1892,Bangladesh,South Africa,151,152,10,3,away,home,South Africa,7,wickets,Day and night,Bangladesh tour of South Africa,Shaun Pollock,South Africa,"De Beers Diamond Oval, Kimberley",Bangladesh,bat first,146,Kimberley,Kimberley,South Africa,09-10-2002
ODI # 1893,India,West Indies,283,285,6,6,home,away,West Indies,4,wickets,Day,West Indies tour of India,Ramnaresh Sarwan,West Indies,"Keenan Stadium, Jamshedpur",India,bat first,,Jamshedpur,Jamshedpur,India,06-11-2002
ODI # 1894,India,West Indies,279,280,9,3,home,away,West Indies,7,wickets,Day,West Indies tour of India,Chris Gayle,West Indies,"Vidarbha Cricket Association Ground, Nagpur",West Indies,field first,4,Nagpur,Nagpur,India,09-11-2002
